都道府県,市区町村,避難所名,住所,緯度,経度,避難所,一時避難所,広域避難所,地震,風水害,津波,収容人数,備蓄品,備考
岡山県,赤磐市,中畑集落センター,岡山県赤磐市中畑1882番地2,34.855045646841,133.99299713872,1,0,0,-,-,-,,,１次避難所
岡山県,備前市,備前商工会議所,岡山県備前市東片上230,34.744950682698,134.19300656909,-,-,-,-,-,-,190人,,避難場所
岡山県,赤磐市,黒本コミュニティハウス,岡山県赤磐市黒本517番地,34.917389256513,134.07814580176,1,0,0,-,-,-,,,１次避難所
岡山県,真庭市,野田多目的生活共同施設,岡山県真庭市蒜山下長田258-4,35.255908435262,133.73272371689,1,0,0,-,-,-,30人,,避難所・避難施設
岡山県,備前市,備前中学校,岡山県備前市伊部1857,34.73724268634,134.16597597298,1,0,0,-,-,-,6500人,,避難場所・避難所
岡山県,岡山市南区,光南台公民館甲浦分館,岡山県岡山市南区北浦548-1,34.584174265606,133.96742427297,1,0,0,0,1,1,,,避難所
岡山県,備前市,伊里漁業協同組合,岡山県備前市穂浪2837-5,34.730880584012,134.22016769815,1,0,0,-,-,-,100人,,避難場所・避難所
岡山県,久米郡美咲町,養護老人ホーム静香園,岡山県久米郡美咲町打穴下1766,35.012952045503,133.93308674566,1,0,0,-,-,-,160人,,指定避難所
岡山県,倉敷市,児島市民交流センター,岡山県倉敷市児島味野2丁目2-38,34.468335621509,133.803611801,1,0,0,-,-,-,2740人,,避難所
岡山県,美作市,大原中学校,岡山県美作市下町350,35.103520419712,134.32146230218,1,0,0,-,-,-,,,避難場所・避難所
岡山県,美作市,英田保育園,岡山県美作市福本640-1,34.933707150736,134.12348188042,1,0,0,-,-,-,,,避難場所・避難所
岡山県,津山市,阿波ふるさとふれあい会館,岡山県津山市阿波3307,35.244623321696,134.11331891612,1,0,0,-,-,-,190人,,避難所予定施設
岡山県,新見市,久保井野コミュニティハウス,岡山県新見市哲多町花木2114,34.9403186648,133.4752292963,1,0,0,-,-,-,20人,,避難所
岡山県,岡山市南区,岡山光南病院,岡山県岡山市南区東畦767-3,34.604897302375,133.88123408067,-,-,-,0,0,1,,,津波避難ビル
岡山県,苫田郡鏡野町,富仲間公会堂,岡山県苫田郡鏡野町富仲間689-2,35.134732930728,133.82786120919,-,-,-,-,-,-,,,避難場所
岡山県,津山市,勤労者総合福祉センター,岡山県津山市勝部20-7,35.085841377047,134.01498238751,1,0,0,-,-,-,270人,,避難所予定施設
