1,v01,JGD2000,2016/8/5 15:30,2.01608E+13,99,[gis][pga][al][ah][sinj],jshis,M1,4530,
2,130.531251,30.404166,130.534375,30.40625,3.3,23.856198,4530448241,0,0,0
2,130.534374,30.404166,130.537501,30.40625,3.3,26.566835,4530448242,0,0,0
2,130.531251,30.40625,130.534375,30.408333,3.3,25.699395,4530448243,0,0,0
2,130.534374,30.40625,130.537501,30.408333,3.3,22.734194,4530448244,0,0,0
2,130.537501,30.4,130.540626,30.402083,3.3,27.373031,4530448311,0,0,0
2,130.540626,30.4,130.54375,30.402083,3.3,24.407829,4530448312,0,0,0
2,130.537501,30.402083,130.540626,30.404166,3.3,25.232767,4530448313,0,0,0
2,130.540626,30.402083,130.54375,30.404166,3.3,27.943404,4530448314,0,0,0
2,130.54375,30.4,130.546876,30.402083,3.3,27.118466,4530448321,0,0,0
2,130.546876,30.4,130.55,30.402083,3.3,24.153265,4530448322,0,0,0
2,130.54375,30.402083,130.546876,30.404166,3.3,24.978202,4530448323,0,0,0
2,130.546876,30.402083,130.55,30.404166,3.3,27.688839,4530448324,0,0,0
2,130.537501,30.404166,130.540626,30.40625,3.3,23.601633,4530448331,0,0,0
2,130.540626,30.404166,130.54375,30.40625,3.3,26.31227,4530448332,0,0,0
2,130.537501,30.40625,130.540626,30.408333,3.3,25.44483,4530448333,0,0,0
2,130.540626,30.40625,130.54375,30.408333,3.3,28.155467,4530448334,0,0,0
2,130.54375,30.404166,130.546876,30.40625,3.3,23.347068,4530448341,0,0,0
2,130.546876,30.404166,130.55,30.40625,3.3,26.057705,4530448342,0,0,0
2,130.54375,30.40625,130.546876,30.408333,3.3,25.190266,4530448343,0,0,0
2,130.549999,30.4,130.553126,30.402083,3.3,26.863901,4530448411,0,0,0
2,130.553126,30.4,130.556251,30.402083,3.3,23.8987,4530448412,0,0,0
2,130.549999,30.402083,130.553126,30.404166,3.3,24.723637,4530448413,0,0,0
2,130.553126,30.402083,130.556251,30.404166,3.3,27.434274,4530448414,0,0,0
2,130.556251,30.4,130.559375,30.402083,3.3,26.609336,4530448421,0,0,0
2,130.565624,30.4,130.568751,30.402083,3.3,23.38957,4530448512,0,0,0
2,130.565624,30.404166,130.568751,30.40625,3.3,25.29401,4530448532,0,0,0
2,130.500001,30.408333,130.503125,30.410416,3.3,26.359346,4530449011,0,0,0
2,130.503124,30.408333,130.506251,30.410416,3.3,23.394144,4530449012,0,0,0
2,130.500001,30.410416,130.503125,30.4125,3.3,26.255601,4530449013,0,0,0
2,130.503124,30.410416,130.506251,30.4125,3.3,23.2904,4530449014,0,0,0
2,130.506251,30.408333,130.509376,30.410416,3.3,26.104781,4530449021,0,0,0
2,130.509376,30.408333,130.5125,30.410416,3.3,23.139579,4530449022,0,0,0
2,130.506251,30.410416,130.509376,30.4125,3.3,26.001036,4530449023,0,0,0
2,130.509376,30.410416,130.5125,30.4125,3.3,23.035835,4530449024,0,0,0
2,130.500001,30.4125,130.503125,30.414583,3.3,23.695785,4530449031,0,0,0
2,130.503124,30.4125,130.506251,30.414583,3.3,26.406421,4530449032,0,0,0
2,130.500001,30.414583,130.503125,30.416666,3.3,24.10117,4530449033,0,0,0
2,130.503124,30.414583,130.506251,30.416666,3.3,26.811807,4530449034,0,0,0
2,130.506251,30.4125,130.509376,30.414583,3.3,23.44122,4530449041,0,0,0
2,130.509376,30.4125,130.5125,30.414583,3.3,26.151856,4530449042,0,0,0
2,130.506251,30.414583,130.509376,30.416666,3.3,23.846605,4530449043,0,0,0
2,130.509376,30.414583,130.5125,30.416666,3.3,26.557242,4530449044,0,0,0
2,130.515626,30.408333,130.51875,30.410416,3.3,22.885014,4530449112,0,0,0
2,130.5125,30.410416,130.515626,30.4125,3.3,25.746471,4530449113,0,0,0
2,130.515626,30.410416,130.51875,30.4125,3.3,22.78127,4530449114,0,0,0
2,130.518749,30.408333,130.521876,30.410416,3.3,25.595651,4530449121,0,0,0
2,130.518749,30.410416,130.521876,30.4125,3.3,25.491906,4530449123,0,0,0
2,130.521876,30.410416,130.525001,30.4125,3.3,28.202543,4530449124,0,0,0
2,130.5125,30.4125,130.515626,30.414583,3.3,23.186655,4530449131,0,0,0
2,130.515626,30.4125,130.51875,30.414583,3.3,25.897292,4530449132,0,0,0
2,130.5125,30.414583,130.515626,30.416666,3.3,23.59204,4530449133,0,0,0
2,130.515626,30.414583,130.51875,30.416666,3.3,26.302677,4530449134,0,0,0
2,130.518749,30.4125,130.521876,30.414583,3.3,22.93209,4530449141,0,0,0
2,130.521876,30.4125,130.525001,30.414583,3.3,25.642727,4530449142,0,0,0
2,130.518749,30.414583,130.521876,30.416666,3.3,23.337475,4530449143,0,0,0
2,130.521876,30.414583,130.525001,30.416666,3.3,26.048112,4530449144,0,0,0
2,130.528125,30.408333,130.531251,30.410416,3.3,28.051723,4530449212,0,0,0
2,130.531251,30.408333,130.534375,30.410416,3.3,25.086521,4530449221,0,0,0
2,130.534374,30.408333,130.537501,30.410416,3.3,27.797158,4530449222,0,0,0
2,130.531251,30.410416,130.534375,30.4125,3.3,24.982777,4530449223,0,0,0
2,130.534374,30.410416,130.537501,30.4125,3.3,27.693413,4530449224,0,0,0
2,130.525001,30.4125,130.528125,30.414583,3.3,28.353363,4530449231,0,0,0
2,130.525001,30.414583,130.528125,30.416666,3.3,23.08291,4530449233,0,0,0
2,130.528125,30.414583,130.531251,30.416666,3.3,25.793547,4530449234,0,0,0
2,130.534374,30.4125,130.537501,30.414583,3.3,25.133597,4530449242,0,0,0
2,130.531251,30.414583,130.534375,30.416666,3.3,22.828346,4530449243,0,0,0
2,130.534374,30.414583,130.537501,30.416666,3.3,25.538982,4530449244,0,0,0
2,130.537501,30.408333,130.540626,30.410416,3.3,24.831956,4530449311,0,0,0
2,130.540626,30.408333,130.54375,30.410416,3.3,27.542593,4530449312,0,0,0
2,130.537501,30.410416,130.540626,30.4125,3.3,24.728212,4530449313,0,0,0
2,130.456249,30.416666,130.459376,30.41875,3.3,26.28851,4530530621,0,0,0
2,130.459376,30.416666,130.462501,30.41875,3.3,23.323308,4530530622,0,0,0
2,130.459376,30.41875,130.462501,30.420833,3.3,23.728693,4530530624,0,0,0
2,130.459376,30.420833,130.462501,30.422916,3.3,24.134079,4530530642,0,0,0
2,130.459376,30.422916,130.462501,30.425,3.3,24.284899,4530530644,0,0,0
2,130.462501,30.416666,130.465625,30.41875,3.3,26.033945,4530530711,0,0,0
2,130.465625,30.416666,130.468751,30.41875,3.3,23.068743,4530530712,0,0,0
2,130.462501,30.41875,130.465625,30.420833,3.3,26.43933,4530530713,0,0,0
2,130.465625,30.41875,130.468751,30.420833,3.3,23.474129,4530530714,0,0,0
2,130.468751,30.416666,130.471875,30.41875,3.3,25.77938,4530530721,0,0,0
2,130.471874,30.416666,130.475001,30.41875,3.3,22.814178,4530530722,0,0,0
2,130.468751,30.41875,130.471875,30.420833,3.3,26.184765,4530530723,0,0,0
2,130.471874,30.41875,130.475001,30.420833,3.3,23.219564,4530530724,0,0,0
2,130.462501,30.420833,130.465625,30.422916,3.3,26.844715,4530530731,0,0,0
2,130.465625,30.420833,130.468751,30.422916,3.3,23.879514,4530530732,0,0,0
2,130.462501,30.422916,130.465625,30.425,3.3,26.995536,4530530733,0,0,0
2,130.465625,30.422916,130.468751,30.425,3.3,24.030334,4530530734,0,0,0
2,130.468751,30.420833,130.471875,30.422916,3.3,26.59015,4530530741,0,0,0
2,130.471874,30.420833,130.475001,30.422916,3.3,23.624949,4530530742,0,0,0
2,130.468751,30.422916,130.471875,30.425,3.3,26.740971,4530530743,0,0,0
2,130.471874,30.422916,130.475001,30.425,3.3,23.775769,4530530744,0,0,0
2,130.475001,30.416666,130.478126,30.41875,3.3,25.524815,4530530811,0,0,0
2,130.478126,30.416666,130.48125,30.41875,3.3,28.235452,4530530812,0,0,0
2,130.475001,30.41875,130.478126,30.420833,3.3,25.9302,4530530813,0,0,0
2,130.478126,30.41875,130.48125,30.420833,3.3,22.964999,4530530814,0,0,0
2,130.48125,30.416666,130.484376,30.41875,3.3,25.27025,4530530821,0,0,0
2,130.484376,30.416666,130.4875,30.41875,3.3,27.980887,4530530822,0,0,0
2,130.48125,30.41875,130.484376,30.420833,3.3,25.675635,4530530823,0,0,0
2,130.484376,30.41875,130.4875,30.420833,3.3,22.710434,4530530824,0,0,0
2,130.475001,30.420833,130.478126,30.422916,3.3,26.335585,4530530831,0,0,0
2,130.478126,30.420833,130.48125,30.422916,3.3,23.370384,4530530832,0,0,0
2,130.475001,30.422916,130.478126,30.425,3.3,26.486406,4530530833,0,0,0
2,130.478126,30.422916,130.48125,30.425,3.3,23.521204,4530530834,0,0,0
2,130.48125,30.420833,130.484376,30.422916,3.3,26.081021,4530530841,0,0,0
2,130.48125,30.422916,130.484376,30.425,3.3,26.231841,4530530843,0,0,0
2,130.487499,30.416666,130.490626,30.41875,3.3,25.015685,4530530911,0,0,0
2,130.490626,30.416666,130.493751,30.41875,3.3,27.726322,4530530912,0,0,0
2,130.487499,30.41875,130.490626,30.420833,3.3,25.42107,4530530913,0,0,0
2,130.490626,30.41875,130.493751,30.420833,3.3,28.131707,4530530914,0,0,0
2,130.493751,30.416666,130.496875,30.41875,3.3,24.76112,4530530921,0,0,0
2,130.496875,30.416666,130.500001,30.41875,3.3,27.471757,4530530922,0,0,0
2,130.493751,30.41875,130.496875,30.420833,3.3,25.166506,4530530923,0,0,0
2,130.496875,30.41875,130.500001,30.420833,3.3,27.877142,4530530924,0,0,0
2,130.487499,30.420833,130.490626,30.422916,3.3,25.826456,4530530931,0,0,0
2,130.490626,30.420833,130.493751,30.422916,3.3,22.861254,4530530932,0,0,0
2,130.487499,30.422916,130.490626,30.425,3.3,25.977276,4530530933,0,0,0
2,130.490626,30.422916,130.493751,30.425,3.3,23.012075,4530530934,0,0,0
2,130.493751,30.420833,130.496875,30.422916,3.3,25.571891,4530530941,0,0,0
2,130.496875,30.420833,130.500001,30.422916,3.3,28.282527,4530530942,0,0,0
2,130.493751,30.422916,130.496875,30.425,3.3,25.722711,4530530943,0,0,0
2,130.496875,30.422916,130.500001,30.425,3.3,22.75751,4530530944,0,0,0
2,130.462501,30.425,130.465625,30.427083,3.3,26.891791,4530531711,0,0,0
2,130.465625,30.425,130.468751,30.427083,3.3,23.92659,4530531712,0,0,0
2,130.465625,30.427083,130.468751,30.429166,3.3,23.822845,4530531714,0,0,0
2,130.468751,30.425,130.471875,30.427083,3.3,26.637226,4530531721,0,0,0
2,130.471874,30.425,130.475001,30.427083,3.3,23.672025,4530531722,0,0,0
2,130.468751,30.427083,130.471875,30.429166,3.3,26.533482,4530531723,0,0,0
2,130.471874,30.427083,130.475001,30.429166,3.3,23.56828,4530531724,0,0,0
2,130.462501,30.429166,130.465625,30.43125,3.3,26.684302,4530531731,0,0,0
2,130.465625,30.429166,130.468751,30.43125,3.3,23.719101,4530531732,0,0,0
2,130.465625,30.43125,130.468751,30.433333,3.3,26.325993,4530531734,0,0,0
2,130.468751,30.429166,130.471875,30.43125,3.3,26.429737,4530531741,0,0,0
2,130.471874,30.429166,130.475001,30.43125,3.3,23.464536,4530531742,0,0,0
2,130.468751,30.43125,130.471875,30.433333,3.3,23.360791,4530531743,0,0,0
2,130.471874,30.43125,130.475001,30.433333,3.3,26.071428,4530531744,0,0,0
2,130.475001,30.425,130.478126,30.427083,3.3,26.382661,4530531811,0,0,0
2,130.478126,30.425,130.48125,30.427083,3.3,23.41746,4530531812,0,0,0
2,130.475001,30.427083,130.478126,30.429166,3.3,26.278917,4530531813,0,0,0
2,130.478126,30.427083,130.48125,30.429166,3.3,23.313715,4530531814,0,0,0
2,130.48125,30.425,130.484376,30.427083,3.3,26.128096,4530531821,0,0,0
2,130.484376,30.425,130.4875,30.427083,3.3,23.162895,4530531822,0,0,0
2,130.48125,30.427083,130.484376,30.429166,3.3,26.024352,4530531823,0,0,0
2,130.484376,30.427083,130.4875,30.429166,3.3,23.05915,4530531824,0,0,0
2,130.475001,30.429166,130.478126,30.43125,3.3,26.175172,4530531831,0,0,0
2,130.478126,30.429166,130.48125,30.43125,3.3,23.209971,4530531832,0,0,0
2,130.475001,30.43125,130.478126,30.433333,3.3,23.106226,4530531833,0,0,0
2,130.478126,30.43125,130.48125,30.433333,3.3,25.816863,4530531834,0,0,0
2,130.484376,30.429166,130.4875,30.43125,3.3,22.955406,4530531842,0,0,0
2,130.487499,30.425,130.490626,30.427083,3.3,25.873532,4530531911,0,0,0
2,130.490626,30.425,130.493751,30.427083,3.3,22.90833,4530531912,0,0,0
2,130.487499,30.427083,130.490626,30.429166,3.3,25.769787,4530531913,0,0,0
2,130.490626,30.427083,130.493751,30.429166,3.3,22.804585,4530531914,0,0,0
2,130.493751,30.425,130.496875,30.427083,3.3,25.618967,4530531921,0,0,0
2,130.496875,30.425,130.500001,30.427083,3.3,28.329603,4530531922,0,0,0
2,130.493751,30.427083,130.496875,30.429166,3.3,25.515222,4530531923,0,0,0
2,130.496875,30.427083,130.500001,30.429166,3.3,28.225859,4530531924,0,0,0
2,130.487499,30.429166,130.490626,30.43125,3.3,25.666042,4530531931,0,0,0
2,130.490626,30.429166,130.493751,30.43125,3.3,28.376679,4530531932,0,0,0
2,130.487499,30.43125,130.490626,30.433333,3.3,28.272934,4530531933,0,0,0
2,130.490626,30.43125,130.493751,30.433333,3.3,25.307733,4530531934,0,0,0
2,130.493751,30.429166,130.496875,30.43125,3.3,25.411478,4530531941,0,0,0
2,130.496875,30.429166,130.500001,30.43125,3.3,28.122114,4530531942,0,0,0
2,130.493751,30.43125,130.496875,30.433333,3.3,28.01837,4530531943,0,0,0
2,130.496875,30.43125,130.500001,30.433333,3.3,25.053168,4530531944,0,0,0
2,130.465625,30.433333,130.468751,30.435416,3.3,25.967683,4530532712,0,0,0
2,130.465625,30.435416,130.468751,30.4375,3.3,25.100244,4530532714,0,0,0
2,130.468751,30.433333,130.471875,30.435416,3.3,23.002482,4530532721,0,0,0
2,130.471874,30.433333,130.475001,30.435416,3.3,25.713118,4530532722,0,0,0
2,130.468751,30.435416,130.471875,30.4375,3.3,27.81088,4530532723,0,0,0
2,130.471874,30.435416,130.475001,30.4375,3.3,24.845679,4530532724,0,0,0
2,130.475001,30.433333,130.478126,30.435416,3.3,22.747917,4530532811,0,0,0
2,130.478126,30.433333,130.48125,30.435416,3.3,25.458553,4530532812,0,0,0
2,130.475001,30.435416,130.478126,30.4375,3.3,27.556316,4530532813,0,0,0
2,130.478126,30.435416,130.48125,30.4375,3.3,24.591114,4530532814,0,0,0
2,130.484376,30.435416,130.4875,30.4375,3.3,24.336549,4530532824,0,0,0
2,130.487499,30.433333,130.490626,30.435416,3.3,27.914625,4530532911,0,0,0
2,130.490626,30.433333,130.493751,30.435416,3.3,24.949424,4530532912,0,0,0
2,130.487499,30.435416,130.490626,30.4375,3.3,27.047186,4530532913,0,0,0
2,130.490626,30.435416,130.493751,30.4375,3.3,24.081984,4530532914,0,0,0
2,130.493751,30.433333,130.496875,30.435416,3.3,27.66006,4530532921,0,0,0
2,130.496875,30.433333,130.500001,30.435416,3.3,24.694859,4530532922,0,0,0
2,130.493751,30.435416,130.496875,30.4375,3.3,26.792621,4530532923,0,0,0
2,130.500001,30.416666,130.503125,30.41875,3.3,24.506555,4530540011,0,0,0
2,130.503124,30.416666,130.506251,30.41875,3.3,27.217192,4530540012,0,0,0
2,130.500001,30.41875,130.503125,30.420833,3.3,24.911941,4530540013,0,0,0
2,130.503124,30.41875,130.506251,30.420833,3.3,27.622577,4530540014,0,0,0
2,130.506251,30.416666,130.509376,30.41875,3.3,24.25199,4530540021,0,0,0
2,130.509376,30.416666,130.5125,30.41875,3.3,26.962627,4530540022,0,0,0
2,130.506251,30.41875,130.509376,30.420833,3.3,24.657376,4530540023,0,0,0
2,130.509376,30.41875,130.5125,30.420833,3.3,27.368012,4530540024,0,0,0
2,130.500001,30.420833,130.503125,30.422916,3.3,25.317326,4530540031,0,0,0
2,130.503124,30.420833,130.506251,30.422916,3.3,28.027962,4530540032,0,0,0
2,130.500001,30.422916,130.503125,30.425,3.3,25.468146,4530540033,0,0,0
2,130.503124,30.422916,130.506251,30.425,3.3,28.178783,4530540034,0,0,0
2,130.506251,30.420833,130.509376,30.422916,3.3,25.062761,4530540041,0,0,0
2,130.509376,30.420833,130.5125,30.422916,3.3,27.773398,4530540042,0,0,0
2,130.506251,30.422916,130.509376,30.425,3.3,25.213581,4530540043,0,0,0
2,130.509376,30.422916,130.5125,30.425,3.3,27.924218,4530540044,0,0,0
2,130.5125,30.416666,130.515626,30.41875,3.3,23.997426,4530540111,0,0,0
2,130.515626,30.416666,130.51875,30.41875,3.3,26.708062,4530540112,0,0,0
2,130.5125,30.41875,130.515626,30.420833,3.3,24.402811,4530540113,0,0,0
2,130.515626,30.41875,130.51875,30.420833,3.3,27.113447,4530540114,0,0,0
2,130.518749,30.416666,130.521876,30.41875,3.3,23.742861,4530540121,0,0,0
2,130.521876,30.416666,130.525001,30.41875,3.3,26.453497,4530540122,0,0,0
2,130.518749,30.41875,130.521876,30.420833,3.3,24.148246,4530540123,0,0,0
2,130.521876,30.41875,130.525001,30.420833,3.3,26.858882,4530540124,0,0,0
2,130.5125,30.420833,130.515626,30.422916,3.3,24.808196,4530540131,0,0,0
2,130.515626,30.420833,130.51875,30.422916,3.3,27.518833,4530540132,0,0,0
2,130.5125,30.422916,130.515626,30.425,3.3,24.959016,4530540133,0,0,0
2,130.515626,30.422916,130.51875,30.425,3.3,27.669653,4530540134,0,0,0
2,130.518749,30.420833,130.521876,30.422916,3.3,24.553631,4530540141,0,0,0
2,130.521876,30.420833,130.525001,30.422916,3.3,27.264268,4530540142,0,0,0
2,130.518749,30.422916,130.521876,30.425,3.3,24.704452,4530540143,0,0,0
2,130.521876,30.422916,130.525001,30.425,3.3,27.415088,4530540144,0,0,0
2,130.525001,30.416666,130.528125,30.41875,3.3,23.488296,4530540211,0,0,0
2,130.528125,30.416666,130.531251,30.41875,3.3,26.198932,4530540212,0,0,0
2,130.525001,30.41875,130.528125,30.420833,3.3,23.893681,4530540213,0,0,0
2,130.528125,30.41875,130.531251,30.420833,3.3,26.604318,4530540214,0,0,0
2,130.531251,30.416666,130.534375,30.41875,3.3,23.233731,4530540221,0,0,0
2,130.531251,30.41875,130.534375,30.420833,3.3,23.639116,4530540223,0,0,0
2,130.525001,30.420833,130.528125,30.422916,3.3,24.299066,4530540231,0,0,0
2,130.528125,30.420833,130.531251,30.422916,3.3,27.009703,4530540232,0,0,0
2,130.525001,30.422916,130.528125,30.425,3.3,24.449887,4530540233,0,0,0
2,130.528125,30.422916,130.531251,30.425,3.3,27.160523,4530540234,0,0,0
2,130.531251,30.420833,130.534375,30.422916,3.3,24.044501,4530540241,0,0,0
2,130.500001,30.425,130.503125,30.427083,3.3,25.364402,4530541011,0,0,0
2,130.503124,30.425,130.506251,30.427083,3.3,28.075038,4530541012,0,0,0
2,130.500001,30.427083,130.503125,30.429166,3.3,25.260657,4530541013,0,0,0
2,130.503124,30.427083,130.506251,30.429166,3.3,27.971294,4530541014,0,0,0
2,130.506251,30.425,130.509376,30.427083,3.3,25.109837,4530541021,0,0,0
2,130.509376,30.425,130.5125,30.427083,3.3,27.820473,4530541022,0,0,0
2,130.506251,30.427083,130.509376,30.429166,3.3,25.006092,4530541023,0,0,0
2,130.509376,30.427083,130.5125,30.429166,3.3,27.716729,4530541024,0,0,0
2,130.500001,30.429166,130.503125,30.43125,3.3,25.156913,4530541031,0,0,0
2,130.503124,30.429166,130.506251,30.43125,3.3,27.867549,4530541032,0,0,0
2,130.500001,30.43125,130.503125,30.433333,3.3,27.763805,4530541033,0,0,0
2,130.503124,30.43125,130.506251,30.433333,3.3,24.798603,4530541034,0,0,0
2,130.506251,30.429166,130.509376,30.43125,3.3,24.902348,4530541041,0,0,0
2,130.509376,30.429166,130.5125,30.43125,3.3,27.612984,4530541042,0,0,0
2,130.506251,30.43125,130.509376,30.433333,3.3,27.50924,4530541043,0,0,0
2,130.509376,30.43125,130.5125,30.433333,3.3,24.544038,4530541044,0,0,0
2,130.5125,30.425,130.515626,30.427083,3.3,24.855272,4530541111,0,0,0
2,130.515626,30.425,130.51875,30.427083,3.3,27.565908,4530541112,0,0,0
2,130.5125,30.427083,130.515626,30.429166,3.3,24.751527,4530541113,0,0,0
2,130.515626,30.427083,130.51875,30.429166,3.3,27.462164,4530541114,0,0,0
2,130.518749,30.425,130.521876,30.427083,3.3,24.600707,4530541121,0,0,0
2,130.521876,30.425,130.525001,30.427083,3.3,27.311344,4530541122,0,0,0
2,130.518749,30.427083,130.521876,30.429166,3.3,24.496962,4530541123,0,0,0
2,130.521876,30.427083,130.525001,30.429166,3.3,27.207599,4530541124,0,0,0
2,130.5125,30.429166,130.515626,30.43125,3.3,24.647783,4530541131,0,0,0
2,130.515626,30.429166,130.51875,30.43125,3.3,27.358419,4530541132,0,0,0
2,130.5125,30.43125,130.515626,30.433333,3.3,27.254675,4530541133,0,0,0
2,130.518749,30.429166,130.521876,30.43125,3.3,24.393218,4530541141,0,0,0
2,130.525001,30.425,130.528125,30.427083,3.3,24.346142,4530541211,0,0,0
2,130.528125,30.425,130.531251,30.427083,3.3,27.056779,4530541212,0,0,0
2,130.525001,30.427083,130.528125,30.429166,3.3,24.242398,4530541213,0,0,0
2,130.500001,30.433333,130.503125,30.435416,3.3,27.405495,4530542011,0,0,0
2,130.503124,30.433333,130.506251,30.435416,3.3,24.440294,4530542012,0,0,0
2,130.506251,30.433333,130.509376,30.435416,3.3,27.15093,4530542021,0,0,0
2,130.5125,30.439583,130.515626,30.441666,3.3,23.784918,4530542133,0,0,0
2,130.465625,30.304166,130.468751,30.30625,3.2,22.903901,4530336732,0,0,0
2,130.462501,30.30625,130.465625,30.308333,3.2,21.306788,4530336733,0,0,0
2,130.465625,30.30625,130.468751,30.308333,3.2,23.717089,4530336734,0,0,0
2,130.468751,30.304166,130.471875,30.30625,3.2,20.267241,4530336741,0,0,0
2,130.468751,30.30625,130.471875,30.308333,3.2,21.080429,4530336743,0,0,0
2,130.471874,30.30625,130.475001,30.308333,3.2,23.49073,4530336744,0,0,0
2,130.453126,30.310416,130.45625,30.3125,3.2,20.749222,4530337614,0,0,0
2,130.456249,30.308333,130.459376,30.310416,3.2,22.346335,4530337621,0,0,0
2,130.459376,30.308333,130.462501,30.310416,3.2,24.756636,4530337622,0,0,0
2,130.456249,30.310416,130.459376,30.3125,3.2,23.159523,4530337623,0,0,0
2,130.459376,30.310416,130.462501,30.3125,3.2,20.522863,4530337624,0,0,0
2,130.45,30.3125,130.453126,30.314583,3.2,24.19907,4530337631,0,0,0
2,130.453126,30.3125,130.45625,30.314583,3.2,21.56241,4530337632,0,0,0
2,130.45,30.314583,130.453126,30.316666,3.2,24.785899,4530337633,0,0,0
2,130.453126,30.314583,130.45625,30.316666,3.2,22.149238,4530337634,0,0,0
2,130.456249,30.3125,130.459376,30.314583,3.2,23.972711,4530337641,0,0,0
2,130.459376,30.3125,130.462501,30.314583,3.2,21.336051,4530337642,0,0,0
2,130.456249,30.314583,130.459376,30.316666,3.2,24.559539,4530337643,0,0,0
2,130.459376,30.314583,130.462501,30.316666,3.2,21.922879,4530337644,0,0,0
2,130.462501,30.308333,130.465625,30.310416,3.2,22.119976,4530337711,0,0,0
2,130.465625,30.308333,130.468751,30.310416,3.2,24.530277,4530337712,0,0,0
2,130.462501,30.310416,130.465625,30.3125,3.2,22.933164,4530337713,0,0,0
2,130.465625,30.310416,130.468751,30.3125,3.2,20.296503,4530337714,0,0,0
2,130.468751,30.308333,130.471875,30.310416,3.2,21.893617,4530337721,0,0,0
2,130.471874,30.308333,130.475001,30.310416,3.2,24.303918,4530337722,0,0,0
2,130.468751,30.310416,130.471875,30.3125,3.2,22.706804,4530337723,0,0,0
2,130.471874,30.310416,130.475001,30.3125,3.2,25.117105,4530337724,0,0,0
2,130.462501,30.3125,130.465625,30.314583,3.2,23.746352,4530337731,0,0,0
2,130.465625,30.3125,130.468751,30.314583,3.2,21.109691,4530337732,0,0,0
2,130.462501,30.314583,130.465625,30.316666,3.2,24.33318,4530337733,0,0,0
2,130.465625,30.314583,130.468751,30.316666,3.2,21.69652,4530337734,0,0,0
2,130.468751,30.3125,130.471875,30.314583,3.2,23.519992,4530337741,0,0,0
2,130.471874,30.3125,130.475001,30.314583,3.2,20.883332,4530337742,0,0,0
2,130.468751,30.314583,130.471875,30.316666,3.2,24.106821,4530337743,0,0,0
2,130.471874,30.314583,130.475001,30.316666,3.2,21.47016,4530337744,0,0,0
2,130.475001,30.308333,130.478126,30.310416,3.2,21.667257,4530337811,0,0,0
2,130.475001,30.310416,130.478126,30.3125,3.2,22.480445,4530337813,0,0,0
2,130.478126,30.310416,130.48125,30.3125,3.2,24.890746,4530337814,0,0,0
2,130.475001,30.3125,130.478126,30.314583,3.2,23.293633,4530337831,0,0,0
2,130.478126,30.3125,130.48125,30.314583,3.2,20.656972,4530337832,0,0,0
2,130.475001,30.314583,130.478126,30.316666,3.2,23.880461,4530337833,0,0,0
2,130.478126,30.314583,130.48125,30.316666,3.2,21.243801,4530337834,0,0,0
2,130.48125,30.3125,130.484376,30.314583,3.2,23.067273,4530337841,0,0,0
2,130.48125,30.314583,130.484376,30.316666,3.2,23.654102,4530337843,0,0,0
2,130.446876,30.316666,130.45,30.31875,3.2,22.736067,4530338522,0,0,0
2,130.446876,30.31875,130.45,30.320833,3.2,20.459875,4530338524,0,0,0
2,130.446876,30.320833,130.45,30.322916,3.2,23.230645,4530338542,0,0,0
2,130.446876,30.322916,130.45,30.325,3.2,20.954454,4530338544,0,0,0
2,130.45,30.316666,130.453126,30.31875,3.2,25.146368,4530338611,0,0,0
2,130.453126,30.316666,130.45625,30.31875,3.2,22.509707,4530338612,0,0,0
2,130.45,30.31875,130.453126,30.320833,3.2,22.870176,4530338613,0,0,0
2,130.453126,30.31875,130.45625,30.320833,3.2,20.233516,4530338614,0,0,0
2,130.456249,30.316666,130.459376,30.31875,3.2,24.920008,4530338621,0,0,0
2,130.456249,30.31875,130.459376,30.320833,3.2,22.643817,4530338623,0,0,0
2,130.459376,30.31875,130.462501,30.320833,3.2,25.054118,4530338624,0,0,0
2,130.45,30.320833,130.453126,30.322916,3.2,20.593985,4530338631,0,0,0
2,130.453126,30.320833,130.45625,30.322916,3.2,23.004286,4530338632,0,0,0
2,130.45,30.322916,130.453126,30.325,3.2,23.364755,4530338633,0,0,0
2,130.453126,30.322916,130.45625,30.325,3.2,20.728095,4530338634,0,0,0
2,130.456249,30.320833,130.459376,30.322916,3.2,20.367626,4530338641,0,0,0
2,130.459376,30.320833,130.462501,30.322916,3.2,22.777927,4530338642,0,0,0
2,130.456249,30.322916,130.459376,30.325,3.2,23.138396,4530338643,0,0,0
2,130.459376,30.322916,130.462501,30.325,3.2,20.501735,4530338644,0,0,0
2,130.462501,30.316666,130.465625,30.31875,3.2,24.693649,4530338711,0,0,0
2,130.465625,30.316666,130.468751,30.31875,3.2,22.056989,4530338712,0,0,0
2,130.462501,30.31875,130.465625,30.320833,3.2,22.417458,4530338713,0,0,0
2,130.465625,30.31875,130.468751,30.320833,3.2,24.827759,4530338714,0,0,0
2,130.468751,30.316666,130.471875,30.31875,3.2,24.46729,4530338721,0,0,0
2,130.471874,30.316666,130.475001,30.31875,3.2,21.830629,4530338722,0,0,0
2,130.468751,30.31875,130.471875,30.320833,3.2,22.191098,4530338723,0,0,0
2,130.471874,30.31875,130.475001,30.320833,3.2,24.601399,4530338724,0,0,0
2,130.462501,30.320833,130.465625,30.322916,3.2,25.188228,4530338731,0,0,0
2,130.465625,30.320833,130.468751,30.322916,3.2,22.551567,4530338732,0,0,0
