CODE,LAT,LON,MESH1ST,MESH2ND,MESH3RD,MESH4TH,MESH5TH
11016035000,42.650346,141.600761,6341,634174,63417488,634174881,6341748811
11016035200,42.652096,141.603289,6341,634174,63417488,634174881,6341748814
11016035300,42.662568,141.636758,6341,634175,63417590,634175904,6341759042
11016035400,42.625848,141.578903,6341,634174,63417456,634174561,6341745612
11016035500,42.393781,141.078511,6341,634140,63414076,634140761,6341407614
11016035700,42.408919,141.103341,6341,634140,63414098,634140981,6341409812
11016035800,42.464386,141.167445,6341,634151,63415153,634151533,6341515332
11016035900,42.488217,141.148195,6341,634151,63415181,634151814,6341518142
11016036100,42.356361,141.048055,6341,634140,63414023,634140234,6341402344
11016036200,42.484102,140.896883,6340,634057,63405781,634057812,6340578122
11016036300,42.475491,140.869635,6340,634056,63405679,634056792,6340567921
11016036400,42.583532,140.715921,6340,634075,63407507,634075071,6340750712
11016036600,42.550759,140.774195,6340,634066,63406661,634066612,6340666122
11016036800,42.65661,140.830603,6340,634076,63407686,634076863,6340768634
11016037100,42.618388,140.916055,6340,634077,63407743,634077431,6340774312
11016037200,42.575482,140.964151,6340,634067,63406797,634067971,6340679711
11016037400,42.557658,141.367813,6341,634162,63416269,634162693,6341626934
11016037500,42.876937,141.812066,6441,644126,64412654,644126542,6441265422
11016037600,42.576361,141.9235,6341,634167,63416793,634167932,6341679322
11016037900,42.588585,142.136858,6342,634271,63427100,634271004,6342710042
11016038000,42.480123,142.070258,6342,634250,63425075,634250754,6342507541
11016038300,42.344531,142.37485,6342,634242,63424219,634242192,6342421924
11016038400,42.350142,142.363878,6342,634242,63424229,634242291,6342422911
11016038800,42.159781,142.78838,6342,634216,63421693,634216931,6342169311
11016039000,43.077194,141.344388,6441,644142,64414297,644142972,6441429723
11016039200,43.056102,141.242661,6441,644141,64414169,644141693,6441416932
11016039300,43.055861,141.349416,6441,644142,64414267,644142674,6441426742
11016039600,42.629972,141.570083,6341,634174,63417455,634174554,6341745541
11016039700,42.997693,141.335573,6441,644132,64413296,644132964,6441329642
11016039900,42.41078,141.107952,6341,634140,63414098,634140982,6341409823
11016040000,43.041218,141.426674,6441,644143,64414344,644143443,6441434433
11016041000,43.159038,141.397588,6441,644153,64415391,644153912,6441539122
11016041100,43.122708,141.365203,6441,644152,64415249,644152493,6441524931
12011015600,41.799645,140.752426,6240,624056,62405650,624056503,6240565033
12011028800,41.914927,140.144749,6240,624061,62406191,624061914,6240619143
12012007700,42.922761,143.165063,6443,644331,64433103,644331033,6443310331
12012010800,42.646236,143.193351,6343,634371,63437175,634371753,6343717532
12012013400,43.468213,143.748017,6543,654315,65431569,654315692,6543156922
12013003900,43.762796,142.382923,6542,654253,65425310,654253104,6542531041
12013008600,43.779072,142.367035,6542,654252,65425239,654252391,6542523914
12013028500,44.727997,142.260888,6742,674202,67420270,674202702,6742027024
12013028600,44.809235,142.073123,6742,674210,67421075,674210752,6742107522
12013033200,45.43565,141.032569,6841,684110,68411022,684110222,6841102223
12013035800,43.942431,141.648392,6541,654175,65417531,654175312,6541753122
12013041300,45.016903,141.843521,6741,674146,67414627,674146271,6741462712
12014002900,42.99358,144.390403,6444,644433,64443391,644433911,6444339111
12014013600,42.976888,144.394708,6444,644433,64443371,644433712,6444337121
12014013700,44.021873,145.189733,6645,664501,66450125,664501253,6645012531
12015005700,44.36211,143.353176,6643,664342,66434238,664342381,6643423814
12015011100,43.806305,143.891805,6543,654357,65435761,654357613,6543576134
12015014600,44.364915,143.337177,6643,664342,66434236,664342364,6643423644
12016002000,43.057242,141.327987,6441,644142,64414266,644142663,6441426633
12016013600,43.050521,141.334404,6441,644142,64414266,644142662,6441426622
12016044600,43.095489,141.360594,6441,644152,64415218,644152182,6441521824
12016063000,43.004055,141.389583,6441,644143,64414301,644143011,6441430113
12016064900,43.021527,141.366972,6441,644142,64414229,644142293,6441422932
12016101400,43.10238,141.530746,6441,644154,64415422,644154221,6441542214
12016103000,43.071299,141.495945,6441,644143,64414389,644143894,6441438941
12016109800,42.89782,141.587945,6441,644124,64412477,644124773,6441247731
12016113100,42.982171,141.561166,6441,644134,64413474,644134744,6441347444
12016114200,43.140388,141.284166,6441,644152,64415262,644152624,6441526243
12016121000,43.205748,140.997563,6440,644067,64406749,644067494,6440674942
12016125800,43.184973,141.005064,6441,644160,64416020,644160201,6441602012
12016134300,43.196374,141.769639,6441,644166,64416631,644166314,6441663141
12016155300,42.631654,141.606261,6341,634174,63417458,634174584,6341745843
12016165600,42.473436,140.871302,6340,634056,63405669,634056694,6340566943
12016183900,43.191124,141.752501,6441,644166,64416620,644166203,6441662033
12016188900,43.104935,141.540079,6441,644154,64415423,644154233,6441542331
12016200900,43.124985,141.305514,6441,644152,64415244,644152443,6441524434
12016207500,42.471741,140.86858,6340,634056,63405669,634056693,6340566932
12016209900,42.792863,140.230202,6440,644011,64401158,644011581,6440115812
12016210900,42.674262,141.687142,6441,644105,64410504,644105044,6441050444
12016213800,43.055917,141.783005,6441,644146,64414662,644146624,6441466241
15010000200,43.075318,141.31689,6441,644142,64414295,644142951,6441429512
15010000400,41.77475,140.752638,6240,624056,62405620,624056203,6240562033
15010000600,43.782694,142.338388,6542,654252,65425237,654252373,6542523733
15010000800,42.3435,141.023055,6341,634140,63414011,634140112,6341401122
15010000900,42.990888,144.394472,6444,644433,64443381,644433814,6444338143
20210000001,40.822055,140.684527,6140,614015,61401584,614015844,6140158442
20210000002,40.709555,140.571638,6140,614004,61400455,614004552,6140045521
20210000003,40.829777,140.794361,6140,614016,61401693,614016934,6140169341
20210000005,40.811416,140.681472,6140,614015,61401574,614015742,6140157423
20210000006,40.816333,140.754777,6140,614016,61401670,614016703,6140167034
20210000007,40.714527,140.587222,6140,614004,61400456,614004564,6140045642
20210000008,40.919881,140.947756,6140,614037,61403705,614037052,6140370524
20210000009,41.041861,140.639444,6140,614045,61404551,614045511,6140455111
20210000010,40.746284,140.703951,6140,614005,61400596,614005963,6140059632
20210000011,40.888361,140.866416,6140,614026,61402669,614026693,6140266932
20210000012,40.82622,140.703059,6140,614015,61401596,614015961,6140159611
20210000013,40.803195,140.705504,6140,614015,61401566,614015661,6140156614
20210000014,40.836444,140.676916,6140,614025,61402504,614025041,6140250413
20210000015,40.825305,140.752916,6140,614016,61401690,614016901,6140169011
20210000017,40.750388,140.77775,6140,614016,61401602,614016021,6140160211
20210000019,40.826527,140.740694,6140,614015,61401599,614015991,6140159912
20210000020,40.82675,140.775444,6140,614016,61401692,614016921,6140169211
20210000021,40.790388,140.757861,6140,614016,61401640,614016404,6140164043
20210000022,40.800166,140.74175,6140,614015,61401569,614015691,6140156912
20210000023,40.827305,140.755777,6140,614016,61401690,614016901,6140169014
20210000024,40.866138,140.851194,6140,614026,61402638,614026383,6140263833
20210000025,40.5895,140.475222,6040,604073,60407308,604073083,6040730831
20210000026,40.600166,140.465833,6040,604073,60407327,604073271,6040732712
20210000028,40.595963,140.48431,6040,604073,60407318,604073184,6040731841
20210000029,40.655361,140.601083,6040,604074,60407488,604074883,6040748831
20210000030,40.701166,140.455472,6140,614003,61400346,614003461,6140034612
20210000031,40.52,140.581,6040,604064,60406426,604064261,6040642614
20210000032,40.581076,140.479672,6040,604063,60406398,604063983,6040639832
20210000033,40.597305,140.472138,6040,604073,60407317,604073174,6040731742
20210000035,40.597046,140.475005,6040,604073,60407318,604073183,6040731831
20210000036,40.573604,140.45648,6040,604063,60406386,604063864,6040638643
20210000037,40.654181,140.578188,6040,604074,60407486,604074863,6040748632
20210000039,40.610795,140.496863,6040,604073,60407339,604073392,6040733923
20210000040,40.615138,140.485111,6040,604073,60407338,604073384,6040733844
20210000041,40.611351,140.497725,6040,604073,60407339,604073392,6040733924
20210000042,40.607333,140.478888,6040,604073,60407328,604073283,6040732834
20210000043,40.614544,140.453145,6040,604073,60407336,604073363,6040733632
20210000044,40.595361,140.481166,6040,604073,60407318,604073181,6040731814
20210000046,40.610434,140.497447,6040,604073,60407339,604073392,6040733924
20210000047,40.658181,140.613074,6040,604074,60407489,604074893,6040748933
20210000048,40.672666,140.533277,6140,614004,61400402,614004024,6140040241
20210000049,40.585799,140.563415,6040,604074,60407405,604074051,6040740513
20210000050,40.586742,140.50392,6040,604074,60407400,604074001,6040740014
20210000051,40.499852,141.49623,6041,604153,60415399,604153994,6041539943
20210000052,40.516601,141.54417,6041,604164,60416413,604164134,6041641343
20210000053,40.490882,141.564947,6041,604154,60415485,604154853,6041548533
20210000054,40.49327,141.512785,6041,604154,60415491,604154911,6041549111
20210000055,40.521374,141.307245,6041,604162,60416224,604162244,6041622441
20210000056,40.391082,141.268976,6041,604142,60414261,604142614,6041426143
20210000057,40.40986,141.381605,6041,604143,60414390,604143902,6041439021
20210000058,40.592508,141.430231,6041,604173,60417314,604173141,6041731412
20210000059,40.500851,141.447984,6041,604163,60416305,604163052,6041630522
20210000060,40.790364,140.757945,6140,614016,61401640,614016404,6140164043
20210000062,40.500879,141.454761,6041,604163,60416306,604163061,6041630612
20210000063,40.506907,141.492341,6041,604163,60416309,604163093,6041630934
20210000064,40.55775,141.450277,6041,604163,60416366,604163663,6041636633
20210000065,40.501824,141.482898,6041,604163,60416308,604163082,6041630821
20210000066,40.507129,141.477592,6041,604163,60416308,604163083,6041630833
20210000067,40.515462,141.506145,6041,604164,60416410,604164103,6041641034
20210000068,40.487916,141.578138,6041,604154,60415486,604154863,6041548632
20210000069,40.529543,141.480619,6041,604163,60416338,604163383,6041633832
20210000070,40.504305,141.534166,6041,604164,60416402,604164024,6041640241
20210000071,40.517916,141.508638,6041,604164,60416420,604164202,6041642021
20210000072,40.507019,141.537226,6041,604164,60416402,604164024,6041640244
20210000073,40.489493,141.542726,6041,604154,60415483,604154833,6041548332
20210000074,40.602035,141.431647,6041,604173,60417324,604173242,6041732421
20210000075,40.411608,141.280196,6041,604142,60414292,604142921,6041429214
20210000076,40.500075,141.556919,6041,604164,60416404,604164042,6041640421
20210000077,40.484944,141.494138,6041,604153,60415389,604153892,6041538921
20210000083,40.812828,140.444414,6140,614013,61401375,614013754,6140137541
20210000084,40.817883,140.43572,6140,614013,61401384,614013842,6140138422
20210000085,40.903319,140.45352,6140,614023,61402386,614023861,6140238614
20210000086,40.807356,140.443553,6140,614013,61401365,614013653,6140136534
20210000087,40.807078,140.391335,6140,614013,61401361,614013613,6140136134
20210000088,40.611668,141.20286,6041,604171,60417136,604171361,6041713613
20210000089,40.605671,141.32685,6041,604172,60417226,604172263,6041722631
20210000090,40.698575,141.158555,6141,614101,61410132,614101324,6141013243
20210000091,40.608835,141.200305,6041,604171,60417136,604171361,6041713611
20210000092,40.611974,141.220026,6041,604171,60417137,604171372,6041713723
20210000093,40.625668,141.245828,6041,604171,60417159,604171592,6041715921
20210000094,40.625918,141.247384,6041,604171,60417159,604171592,6041715922
20210000095,40.82345,141.122663,6141,614110,61411089,614110894,6141108944
20210000096,40.696527,141.373,6141,614102,61410239,614102394,6141023942
20210000098,40.856,141.126416,6141,614121,61412120,614121203,6141212031
20210000099,40.680691,141.361511,6141,614102,61410218,614102184,6141021842
20210000100,40.729694,141.4145,6141,614103,61410373,614103733,6141037331
20210000101,41.250527,141.131138,6141,614171,61417100,614171001,6141710012
20210000102,41.249377,141.135059,6141,614161,61416190,614161904,6141619044
20210000103,41.526399,140.92648,6240,624027,62402734,624027341,6240273411
20210000105,41.293527,141.201722,6141,614171,61417156,614171561,6141715611
20210000107,40.516916,141.451111,6041,604163,60416326,604163261,6041632611
20210000110,40.90018,140.45377,6140,614023,61402386,614023861,6140238612
20210000113,40.772333,140.219472,6140,614011,61401127,614011274,6140112741
20210000115,40.798027,140.748888,6140,614015,61401559,614015594,6140155944
20210000116,40.688858,141.403368,6141,614103,61410322,614103223,6141032232
20210000117,40.821416,140.7615,6140,614016,61401680,614016804,6140168042
20210000118,40.808,140.439277,6140,614013,61401365,614013653,6140136533
30003100001,39.257195,141.827306,5841,584176,58417606,584176063,5841760633
30003100002,39.362944,141.904472,5941,594107,59410732,594107323,5941073232
30003100004,39.255111,141.816666,5841,584176,58417605,584176053,5841760532
30003100005,39.250221,141.835841,5841,584176,58417606,584176062,5841760622
30003100006,39.315321,141.580133,5841,584174,58417476,584174763,5841747634
30003100007,39.261694,141.836388,5841,584176,58417616,584176162,5841761624
30003100008,39.634681,141.917349,5941,594137,59413763,594137631,5941376312
30003100009,39.655737,141.932217,5941,594137,59413784,594137844,5941378441
30003100010,39.644456,141.94711,5941,594137,59413775,594137752,5941377524
30003100011,39.848861,141.795027,5941,594166,59416613,594166134,5941661343
30003100013,40.299916,141.306277,6041,604132,60413254,604132544,6041325443
30003100014,40.317277,141.478277,6041,604133,60413388,604133881,6041338812
30003100015,40.410722,141.718722,6041,604145,60414597,604145971,6041459714
30003100016,40.200531,141.782093,6041,604126,60412642,604126422,6041264221
30003100017,40.20067,141.790287,6041,604126,60412643,604126431,6041264311
30003100018,40.200166,141.777416,6041,604126,60412642,604126421,6041264211
30003100019,39.072611,141.707472,5841,584145,58414586,584145864,5841458641
30003100020,39.012222,141.623305,5841,584144,58414419,584144192,5841441924
30003100022,39.033044,141.636963,5841,584145,58414530,584145304,5841453044
30003100025,39.389972,141.116638,5941,594100,59410069,594100693,5941006934
